CustomerID,Recency,Frequency,Monetary
17677.0,2,30,802773.02
17678.0,264,1,36296.99
17679.0,53,2,80405.0
17680.0,24,1,25145.64
17682.0,10,6,249207.02
17684.0,44,1,34750.42
17685.0,17,7,361814.18
17686.0,7,7,700944.21
17690.0,30,15,659031.42
17691.0,358,2,57831.130000000005
17692.0,127,4,111297.62
17693.0,137,1,49574.76
17694.0,142,1,39415.59
17695.0,132,2,116508.73
17696.0,38,8,323106.48
17697.0,236,1,34474.01
17698.0,261,1,22320.99
17700.0,17,4,379465.52
17701.0,253,1,72379.18000000001
17702.0,30,4,225884.7
17703.0,35,3,155952.5
17704.0,169,2,74981.93
17705.0,3,9,265565.35
17706.0,4,17,970973.63
17707.0,185,2,18181.65
17708.0,188,2,93886.68
17709.0,170,1,10625.74
17711.0,11,2,71778.61
17712.0,45,1,69394.79000000001
17714.0,321,1,18238.8
17715.0,201,1,1073.76
17716.0,23,11,657276.45
17718.0,232,1,16024.849999999999
17719.0,38,15,731119.38
17720.0,26,4,113791.64
17722.0,96,4,273954.91
17723.0,127,6,31333.23
17724.0,71,3,100158.02
17725.0,16,11,455898.13
17727.0,15,1,176208.25
17728.0,4,3,419313.71
17730.0,3,13,513668.64
17731.0,79,4,174383.44
17732.0,373,1,40897.71
17733.0,39,2,91398.16
17734.0,54,3,93009.55
17735.0,2,19,1700952.31
17736.0,9,3,54735.81
17737.0,9,2,19753.24
17738.0,19,4,216625.59
17739.0,12,7,134952.61000000002
17742.0,113,2,25436.18
17744.0,4,6,347862.32
17746.0,240,1,18786.34
17747.0,113,1,7031.360000000001
17749.0,178,2,73391.03
17750.0,5,9,509787.64
17752.0,359,1,1732.4
17754.0,1,5,233498.11
17757.0,1,30,1923608.45
17758.0,19,8,1043499.16
17759.0,17,3,290707.05
17760.0,22,2,76273.33
17761.0,33,1,52386.86
17763.0,263,1,200.42
17764.0,51,2,166857.47
17765.0,159,3,140451.59
17767.0,15,1,50919.840000000004
17768.0,8,3,236918.04
17769.0,13,10,805016.92
17770.0,199,5,101500.05
17771.0,57,2,115753.41
17772.0,11,2,147618.07
17774.0,97,4,411681.42
17775.0,255,1,4526.52
17777.0,25,3,513828.57
17779.0,21,3,168997.98
17781.0,159,2,21651.73
17783.0,72,2,161597.9
17785.0,53,1,45245.08
17786.0,85,2,152129.63
17787.0,153,4,319224.73
17788.0,74,2,9754.79
17789.0,281,1,17211.62
17790.0,27,14,516844.11
17791.0,30,1,25132.98
17793.0,25,1,135550.26
17795.0,180,2,115254.98
17796.0,40,4,223248.01
17797.0,22,3,290660.45
17799.0,22,10,1152284.5
17800.0,37,9,259824.94
17802.0,82,3,384142.89
17805.0,74,1,25607.46
17806.0,11,1,127118.16
17809.0,16,12,155731.21
17811.0,4,39,2079700.61
17812.0,13,4,313643.34
17813.0,14,5,1020701.4299999999
17816.0,37,4,47911.68
17817.0,4,3,79222.91
17819.0,72,7,127913.14
17824.0,51,1,27350.27
17827.0,5,5,553286.2
17828.0,23,4,166061.56
17829.0,299,1,71544.51
17830.0,2,3,56420.490000000005
17831.0,33,1,6024.15
17832.0,50,1,151928.74
17835.0,3,3,170502.1
17836.0,47,1,57345.88
17837.0,42,8,473552.08
17838.0,27,5,296323.71
17839.0,42,1,142849.9
17841.0,2,124,20032875.64
17843.0,303,1,112466.42
17844.0,107,1,6058.58
17846.0,85,1,1742.04
17848.0,81,9,114709.88
17849.0,218,4,47903.54
17850.0,372,34,778825.79
17852.0,12,2,36422.57
17854.0,185,2,26846.46
17855.0,373,1,28965.41
17856.0,2,4,24081.61
17857.0,4,23,126181.94
17858.0,6,12,491356.93
17859.0,305,1,75663.28
17860.0,369,1,168547.07
17861.0,3,8,571121.97
17862.0,324,1,33153.89
17863.0,59,6,324769.46
17864.0,13,3,279920.3
17865.0,31,20,898599.35
17866.0,143,1,21630.93
17867.0,30,6,187980.67
17869.0,107,5,98487.2
17870.0,2,12,699496.1
17871.0,205,1,23170.489999999998
17873.0,80,5,114597.51
17874.0,185,6,97039.28
17877.0,170,1,36416.229999999996
17878.0,44,1,77970.51
17879.0,174,1,20029.7
17880.0,365,1,62830.02
17881.0,304,1,18349.33
17883.0,3,4,388378.58
17884.0,4,4,307942.15
17885.0,12,1,142862.12
17886.0,32,3,301989.51
17887.0,129,1,24517.55
17888.0,21,8,166090.81
17889.0,212,2,68638.27
17890.0,323,2,229387.38
17891.0,162,1,94405.46
17892.0,56,3,61617.439999999995
17893.0,225,1,45826.78
17894.0,72,8,463640.04
17895.0,44,1,27989.93
17896.0,23,1,6106.7
17897.0,173,3,322985.65
17898.0,85,2,61736.89
17899.0,159,1,70363.12
17900.0,190,2,20128.54
17901.0,29,1,54638.52
17904.0,21,1,91048.2
17905.0,71,4,87955.53
17906.0,247,1,38680.71
17908.0,374,1,145427.69
17911.0,9,1,119208.47
17912.0,310,5,90905.32
17913.0,59,2,142101.65
17914.0,4,1,235170.09
17917.0,45,3,229850.85
17919.0,88,1,57981.95
17920.0,4,17,1762075.52
17921.0,64,4,375827.09
17923.0,282,1,3403.08
17924.0,12,7,82523.33
17925.0,373,1,5736.0
17926.0,133,2,46557.49
17928.0,45,2,60130.44
17929.0,11,4,20167.41
17930.0,36,5,94428.99
17931.0,134,2,155541.28
17932.0,29,3,245851.04
17934.0,52,2,61485.69
17935.0,138,2,74377.09
17936.0,5,1,199458.41
17937.0,9,7,127301.11
17939.0,160,1,38106.8
17940.0,49,10,54685.64
17941.0,131,1,4358.73
17942.0,8,1,6800.530000000001
17946.0,233,2,47295.54
17947.0,37,1,27438.06
17948.0,147,1,5508.36
17949.0,1,45,147197.44
17950.0,72,3,186241.23
17951.0,40,3,47427.68
17954.0,5,12,1178798.29
17955.0,199,4,57774.36
17956.0,249,1,1945.82
17957.0,66,1,71943.22
17958.0,117,1,11296.29
17960.0,171,1,70777.75
17961.0,21,39,615597.99
17962.0,142,1,95055.59999999999
17964.0,32,2,254527.74
17965.0,38,14,890544.02
17966.0,38,5,183924.8
17967.0,372,1,102114.46
17968.0,374,1,237683.18
17969.0,166,2,55263.54
17970.0,211,1,84616.22
17972.0,242,1,85101.15
17973.0,52,1,28196.7
17974.0,25,3,441527.56
17975.0,15,13,762276.14
17976.0,372,1,169425.52
17977.0,29,1,40528.56
17978.0,365,1,26684.19
17979.0,36,4,383112.88
17980.0,166,3,83057.85
17984.0,145,1,93198.34
17985.0,22,1,83175.1
17986.0,56,1,1530.49
17987.0,185,1,38376.37
17988.0,12,7,79235.77
17990.0,237,3,61610.23
17991.0,225,2,14644.019999999999
17994.0,122,4,216240.03
17995.0,282,1,2886.32
17997.0,74,8,404363.51
17999.0,37,2,239640.96
18001.0,12,2,138649.98
18004.0,362,1,108107.7
18005.0,4,2,159103.96
18006.0,23,1,59739.91
18008.0,70,9,82365.99
18009.0,235,1,80056.18
18010.0,257,1,54370.9
18011.0,373,1,62412.29
18013.0,155,2,111841.15
18014.0,28,1,78195.6
18015.0,4,1,130988.73
18016.0,32,5,338347.94
18017.0,81,3,5000.92
18018.0,108,2,76431.58
18019.0,52,1,14469.8
18022.0,36,1,494936.72000000003
18024.0,153,2,69983.66
18027.0,99,1,49421.54
18030.0,4,2,21369.21
18032.0,334,1,17221.940000000002
18033.0,65,1,104185.62
18034.0,22,2,307479.54
18035.0,36,3,164684.35
18036.0,32,3,228174.44
18037.0,154,6,38405.67
18040.0,19,2,53359.89
18041.0,12,21,1174163.3
18042.0,54,1,13855.14
18043.0,25,3,300001.19
18044.0,4,10,318618.24
18045.0,45,1,161970.28
18048.0,203,2,15684.77
18050.0,359,1,13310.160000000002
18053.0,71,1,69503.44
18055.0,7,10,925161.9400000001
18056.0,288,1,45827.09
18058.0,10,1,11689.82
18059.0,23,3,54721.46
18061.0,22,10,139770.47
18062.0,173,3,70783.06
18064.0,133,2,10052.84
18065.0,6,14,405260.17
18066.0,75,1,27416.96
18067.0,40,1,94531.76000000001
18068.0,289,1,1801.58
18069.0,26,5,1312055.35
18071.0,258,2,59968.96
18072.0,186,1,54470.51
18073.0,114,12,167473.23
18074.0,374,1,29052.6
18075.0,23,10,429189.58
18077.0,8,11,642723.15
18078.0,217,2,53914.64
18079.0,45,4,330448.43
18080.0,19,2,3063.86
18081.0,36,3,51948.74
18082.0,26,1,195392.69
18084.0,16,1,860.0799999999999
18085.0,330,2,65993.99
18086.0,274,1,25214.95
18087.0,98,2,6940.03
18088.0,61,1,108617.78
18092.0,2,11,266326.42
18093.0,93,4,117770.73
18094.0,82,7,172598.56
18095.0,313,2,49362.94
18096.0,12,3,524103.75
18097.0,8,6,313755.12
18099.0,127,1,44667.33
18101.0,11,2,124660.15
18102.0,1,60,1099401.1
18104.0,37,1,101963.31
18105.0,38,1,49974.92
18106.0,330,1,79437.82
18108.0,254,1,41347.56
18109.0,2,26,1120671.29
18110.0,20,1,109683.26
18112.0,12,2,74339.01
18113.0,369,1,2354.2799999999997
18114.0,290,1,77109.28
18116.0,68,8,971166.6799999999
18117.0,26,1,197462.37
18118.0,11,26,3311174.73
18119.0,368,1,73804.51
18120.0,214,1,44658.96
18121.0,149,2,73291.68
18122.0,8,6,920006.33
18123.0,24,2,102784.49
18125.0,30,4,523038.65
18126.0,61,1,130846.6
18127.0,19,3,128603.56
18129.0,243,1,33432.770000000004
18130.0,15,3,180090.83
18133.0,212,1,126.15
18135.0,29,5,42710.0
18136.0,63,3,101752.88
18138.0,295,1,31686.420000000002
18139.0,18,6,405703.94
18142.0,157,2,41865.15
18143.0,117,2,174409.31
18144.0,8,12,95915.15
18145.0,13,4,591394.01
18146.0,141,2,24384.6
18147.0,46,2,14953.1
18149.0,51,3,34480.54
18150.0,32,3,97441.13
18151.0,135,2,92531.33
18154.0,3,2,44845.49
18155.0,75,3,67713.41
18156.0,13,2,404331.35
18158.0,9,2,113058.98
18159.0,301,1,63732.05
18160.0,57,2,111159.75
18161.0,15,5,260877.46
18164.0,37,1,60436.61
18165.0,177,1,23716.72
18167.0,23,3,106807.04
18168.0,176,6,322594.95
18169.0,61,1,25907.16
18170.0,33,3,100619.23
18171.0,59,5,151636.68
18172.0,15,20,459711.35
18173.0,87,4,71049.62
18174.0,7,1,3308.5
18176.0,358,1,69286.14
18177.0,31,6,173955.94
18178.0,129,4,287509.2
18179.0,9,6,231193.94
18180.0,5,6,279748.48
18181.0,24,1,128786.49
18183.0,227,2,80598.46
18184.0,15,1,6386.04
18185.0,249,1,50087.91
18188.0,15,3,196566.52
18189.0,78,2,164081.88
18190.0,192,2,36613.18
18191.0,262,1,21188.9
18192.0,72,1,99928.01
18193.0,165,1,45678.14
18194.0,82,1,17780.43
18196.0,95,2,312164.07
18198.0,4,17,383948.48
18200.0,106,1,89047.34
18202.0,200,3,176057.88
18203.0,157,1,77032.56
18204.0,71,3,512990.79
18205.0,36,2,83273.68
18209.0,29,1,24284.87
18210.0,2,6,325715.5
18211.0,26,5,109208.97
18212.0,326,1,107477.44
18213.0,237,1,38529.7
18215.0,89,1,35064.42
18216.0,31,1,101800.01
18217.0,29,2,61878.81
18218.0,211,2,67959.86
18219.0,3,10,308068.8
18220.0,227,1,9759.91
18221.0,22,5,159882.85
18222.0,93,1,42812.68
18223.0,5,14,703690.25
18224.0,264,1,29955.219999999998
18225.0,3,12,712920.96
18226.0,44,11,679179.66
18227.0,218,1,16681.26
18228.0,57,2,76642.3
18229.0,12,20,372558.19
18230.0,9,7,218315.91
18231.0,192,5,298778.64
18232.0,82,4,87968.52
18233.0,326,1,626.64
18235.0,72,3,291665.84
18236.0,30,6,134095.85
18237.0,3,5,140439.6
18239.0,219,5,215335.63
18240.0,46,1,7396.959999999999
18241.0,10,17,234000.11
18242.0,72,4,194455.69
18245.0,7,7,452183.86
18246.0,24,2,12329.9
18248.0,123,2,119090.38
18249.0,17,1,16405.1
18250.0,310,1,56688.29
18251.0,87,1,35967.63
18252.0,51,2,247027.65
18255.0,89,1,7525.37
18257.0,39,8,300344.39
18259.0,25,3,126425.4
18260.0,173,6,330258.81
18261.0,43,2,45067.130000000005
18262.0,140,1,26389.84
18263.0,26,3,179443.35
18265.0,72,2,121154.99
18268.0,134,1,1432.67
18269.0,366,1,9464.82
18270.0,38,2,31532.690000000002
18272.0,3,6,430669.37
18273.0,2,3,4533.1
18274.0,30,1,35291.99
18276.0,44,1,34210.39
18277.0,58,1,21539.39
18278.0,74,1,21841.57
18280.0,278,1,18907.36
18281.0,181,1,26009.01
18282.0,8,2,33434.67
18283.0,4,16,2008747.62
18287.0,43,3,209057.23
